freq,fft_ax,fft_ay,fft_az
964.0,1017.4068661999725,626.2158361309606,766.4432266594922
966.0,3827.0075700467823,1780.9511480321614,946.8695169167331
968.0,2001.7954112980715,886.4200019955265,2167.995206789325
970.0,3534.9706812553864,977.7109574253248,2354.083578701896
972.0,2240.1464069720937,1256.6597200467272,1371.0936154717813
974.0,3566.694547433738,914.7146326023759,68.96213287172591
976.0,602.4794506881874,1312.1144846322713,1426.3316845367763
978.0,578.4847418432703,2135.8022873158493,1335.7203844910564
980.0,5065.084371418742,597.3842908637556,447.3765543816972
982.0,1527.6833026695247,1478.9731197585525,655.7087524760151
984.0,2229.993496673249,659.5078456406864,809.5441665554046
986.0,4297.87528291656,439.0864826700611,301.2067930902261
988.0,1784.3891282712948,640.6155815482429,527.0745328163226
990.0,3901.772983667254,1139.1249201188616,1205.8708433417235
992.0,4613.194892658088,1251.1002113318052,1204.5178492106058
994.0,16604.2320815354,1527.3680683685543,1402.2903372097157
996.0,29854.874497073404,4663.2129493262255,5390.81720487699
998.0,6451.875879046657,1776.6739118601854,2041.8000652536145
1000.0,9784.571930071837,1612.488182070861,764.1038602094615
1002.0,2937.877678083879,2080.8505401501916,730.7819811307237
1004.0,1355.4910419859052,1204.338722515745,701.9030033298568
1006.0,6124.875081829685,1522.0321560777697,647.7431403413711
1008.0,5248.135470301555,1982.1675750519332,606.2460535510613
1010.0,3887.3391816730114,1287.1771133098705,526.8686025385946
1012.0,872.2733438657738,389.60681207418816,1280.9738385423848
1014.0,3396.716211483716,111.332843722863,388.12046606912634
1016.0,3497.3482817076338,588.7763537356925,279.0345624235936
1018.0,6657.857345260571,1877.8959334980289,790.98139095748
1020.0,5121.104810295821,3224.0223936525813,857.3370079929115
1022.0,2788.555333882333,991.2139816343137,886.5032304047081
1024.0,5081.725752141191,490.6574516762061,1611.3604432391064
1026.0,11537.649632316356,540.3775590005914,800.8743481715534
1028.0,8962.64649883479,1475.365736409252,1171.9807223560722
1030.0,12722.039153000607,1661.1821112585515,657.2063836791383
1032.0,7740.229028060704,2922.416135349935,1726.7918396421858
1034.0,11597.211487405333,1994.01860916616,1494.7349543808125
1036.0,5618.331525095421,916.3047952182424,80.5741224785706
1038.0,3065.618993285979,671.9030584918295,646.3488386698781
1040.0,10952.856577950515,1601.7279742455548,916.0642316747128
1042.0,6166.630073366623,1409.2517816467937,731.9748469031671
1044.0,30412.552561391203,4591.086518994965,4469.031881197026
1046.0,48264.05869308776,7920.184189416017,7344.110024591409
1048.0,15096.398147168831,2438.4021127696465,2509.403619089511
1050.0,3497.4873761671306,829.202273636293,1078.194713544907
1052.0,2828.3776794301125,579.7341158139222,495.83797662019407
1054.0,4917.632960967951,718.4536997215963,724.8008641569485
1056.0,6422.322109493348,835.7348241888014,378.0229068177149
1058.0,3904.0413098764825,1085.3273265464118,1178.410025436023
1060.0,16064.894865915223,1894.464838996579,1454.4688237726314
1062.0,7539.1538985931,960.3035430853954,890.8160294189079
1064.0,1771.4210329177147,1343.2260411622963,813.3660574278971
1066.0,9515.006181055687,1010.6643116437959,1989.7023908303277
1068.0,11814.650231776666,1156.3184245909326,2015.3524756639738
1070.0,5204.757638551085,2035.613221383106,1200.1847898589212
1072.0,2586.5344108700283,759.2982868876594,530.1401746780637
1074.0,3181.556411729894,1429.2956558332091,537.2033263451904
1076.0,2092.779008444109,899.0014244105695,685.4757366494157
1078.0,11493.55048208391,1919.3281745037725,840.4480050022447
1080.0,13952.681386599194,1641.9495612396345,1386.7201995709524
1082.0,13521.507291393693,840.8314807978828,2530.113413657817
1084.0,4348.706699818598,1628.3918947425968,2403.2053567218322
1086.0,7467.3430852850715,1270.498065124497,1073.9924770343073
1088.0,6492.01262901565,1502.9385307148546,176.0541622608355
1090.0,6396.951011490878,1347.897724115366,984.6938350197058
1092.0,9294.114809228988,1724.680853022608,1662.3418869388959
1094.0,31166.64379115663,4395.215428250964,3304.3907385407197
1096.0,44001.13453521667,7249.707126961403,5201.358472797388
1098.0,14192.609886125843,1562.8553677251339,1436.7848936412145
1100.0,9798.667431709484,450.5096069727981,501.98612300789296
1102.0,2425.386196978211,824.1720287061423,1586.8526738870148
1104.0,4923.898572046052,1207.9617765277037,818.3207146147414
1106.0,3676.6878462667064,1181.995393423141,480.7334358905079
1108.0,4629.365652566689,2149.8956767981044,1935.0292126657496
1110.0,5200.607015288756,1619.1754402064687,676.6785612523929
1112.0,4642.852162539982,433.6473497442177,1619.353555785285
1114.0,2241.2677260537735,802.5210570929257,1057.6452382719453
1116.0,5021.268542134131,703.7989187015341,1391.8153489389092
1118.0,6505.793323582636,1583.6219933273844,1611.3021773797286
1120.0,2010.2715825508349,1115.3874434602644,1193.4260253509751
1122.0,1470.7054314144782,501.12704670835734,453.4405222064768
1124.0,2281.4103330690073,574.7936787213462,551.6134138625428
1126.0,6793.002381552175,1549.2504089001102,1278.3933166945694
1128.0,2161.431736462924,1959.4128747504326,2399.808241726965
1130.0,7285.783282171045,752.1190580119076,1050.018388592721
1132.0,2699.8313716814496,1393.0860401793323,1567.7071369548726
1134.0,8296.727490185172,803.4580204706983,435.05632818629454
1136.0,3909.574638952759,1621.5957239632123,781.3329879935866
1138.0,2730.4578901376804,1839.893281441041,825.841076402168
1140.0,3761.1724517584453,826.1205755835708,768.3680760189651
1142.0,11597.409273756553,1738.5314011077855,2172.744547563642
1144.0,30210.0269441368,5242.0939010930015,2068.6489406926985
1146.0,48940.132504780544,8663.004184963836,4307.439970545369
1148.0,17092.41012013626,1845.7098864672632,1018.2095998774248
1150.0,5557.102054692638,1401.7357056207275,763.6510257680111
1152.0,5672.320430850042,1875.4349638460387,1210.2291342945853
1154.0,7329.177011717641,1230.3069980697942,1439.9986535786745
1156.0,1232.396282974863,847.7461110776482,239.5611485018291
1158.0,4051.8468824609818,1491.160930561874,255.6117829816728
1160.0,7197.430689181655,3124.5018745997,1639.387258078437
1162.0,15522.001234998486,977.8762781009993,1182.760448510648
1164.0,5232.117932836208,1720.127179320406,2008.008598921449
1166.0,6980.422941600958,1500.4537957161017,1160.589994558948
1168.0,14580.330258248074,1626.7670602062317,428.0029418601231
1170.0,28594.272709967114,462.8439568388134,594.0479024875822
1172.0,18758.384223445584,1035.9982870542171,991.2398414826049
1174.0,2444.4537797333032,1725.6164002439991,31.638934379373527
1176.0,5633.350476387292,729.1359500608244,1199.3258246875976
1178.0,16770.27128250013,1268.378380771738,1526.383427862223
1180.0,15954.95362125161,208.54365108826963,171.28161010921568
1182.0,16692.390444847537,831.5917329923931,816.7085787689639
1184.0,7784.096302052924,1029.5307467346472,452.841153908068
1186.0,4512.134760344259,245.38107459979673,644.82384287548
1188.0,9544.49396591272,1126.4385098222645,1324.938773307801
1190.0,7592.479966226722,377.86590722387086,994.3886705562714
1192.0,12469.47833706564,1278.5463116611809,565.8275668629976
1194.0,11281.367560554867,9413.376716552506,4388.827365224596
1196.0,18714.240107332356,10339.94765659591,6901.3597426103115
1198.0,4611.655856542407,4479.848361258729,4041.0200592561214
1200.0,4740.759902525392,3384.4188934297854,2167.625481001557
1202.0,5694.069727588411,2599.665669381015,564.0970805368901
1204.0,1892.9814414924826,1236.5263694719017,1600.7434818034242
1206.0,6429.487142429327,2729.5503115497118,703.4492106265021
1208.0,5497.3526361170225,3875.0400395949373,1060.6883806762585
1210.0,456.70360713607516,4388.871391342176,738.1082913099235
1212.0,3262.899823759808,5707.9019715282275,2317.584363178569
1214.0,6063.033990131092,3954.2316562931223,1607.1356993498528
1216.0,11296.714491093611,2722.3084816012133,148.88276966127603
1218.0,8564.136659850668,1209.3316029340033,988.4061595652943
1220.0,7264.71062829977,3414.0914440531724,1128.1529749002962
1222.0,2097.081285075671,2137.808084063036,856.7124722849144
1224.0,998.8284920335456,1037.6893488272526,1051.846456020015
1226.0,1993.432678961258,1071.5822626295892,1177.4527081420363
1228.0,5307.079376962874,874.1495040834155,1003.2337585387124
1230.0,2976.5424311344073,871.0854075329001,284.8882659558902
1232.0,7491.99170882348,630.2587381255687,723.3019280390083
1234.0,5740.33308011372,922.5304289322945,1444.4223680218686
1236.0,6251.583126153054,1041.6969573741683,832.6089210798699
1238.0,2946.3753839528476,178.37886942711987,407.4138659511698
1240.0,3855.8374694339495,628.0734309508952,867.3857518243248
1242.0,4239.942653320565,610.5644297098603,1960.1418088927476
1244.0,30497.764752776493,3567.758283496032,5079.336377580913
1246.0,30350.255831546463,3824.9599589253316,3733.7708986058497
1248.0,4447.026485608967,576.7030720024313,748.1713245380564
1250.0,5919.1069900042685,581.4867696091158,793.869054290414
1252.0,7772.930679666494,998.8470577593172,645.1475191191691
1254.0,13419.001811210948,511.26400517982034,375.424245562964
1256.0,7727.731149394087,484.12729425811597,432.9831623480788
1258.0,5555.960361773774,1906.997103852447,202.5390846142252
1260.0,8274.18631482767,959.2963974491656,344.38491568675
1262.0,10966.259549655972,792.9333208287384,453.5441854819345
1264.0,6669.877490566014,752.0473036433157,450.26467524054567
1266.0,3920.3618335982305,636.623791069128,366.1451044343184
1268.0,19288.766622122297,865.9663996561112,328.2533876295144
1270.0,30298.238688789275,1526.7507626652427,602.6693810473971
1272.0,18525.938755910254,1072.1553809871837,731.4339550980454
1274.0,5016.537636561598,423.48364963674015,216.4673951255584
1276.0,3768.2160573064198,175.75611236909893,696.0036126478951
1278.0,4506.798769645679,314.90406099553013,375.9539036121743
1280.0,7070.591369544432,1330.2793513361307,107.13106504362918
1282.0,4587.0066559405195,1807.4880623473048,202.29304965005616
1284.0,2354.9568826850928,576.2920384549543,1146.979628392908
1286.0,4600.134053680742,1382.1229487620558,729.6915883408145
1288.0,3457.0472371926153,735.6672358384457,227.08503442182644
1290.0,5763.648373507371,495.0807556231,460.82115183724636
1292.0,6081.445945050069,900.0138391481728,1109.6524554285234
1294.0,16100.756857332031,895.4104261588329,2587.2377532791656
1296.0,20153.794089394865,816.6069726068362,2108.200293529116
1298.0,8556.89844316598,1553.4896442495967,1017.1285601339712
1300.0,3873.943204221092,689.7967887470569,1080.2122080791362
1302.0,10316.503747113857,1242.903119958111,1723.7348436088098
1304.0,6965.778037669652,1090.2155886735216,1193.2285951390231
1306.0,16867.929695737756,847.2167971809885,181.969296379831
1308.0,14371.70679940631,1643.2780508419376,355.0375238166337
1310.0,305.29683483069977,1526.4130978252072,603.5482160349416
1312.0,4181.156678250562,2763.253963384544,758.5861593770538
1314.0,8432.783088307253,337.9568843332944,509.2519310011913
1316.0,10979.960074379796,269.40068828447124,618.9972483663242
1318.0,7300.670358649768,2368.9605090960736,726.4806102458687
1320.0,6883.427143844455,2331.7013771199527,592.6928421186101
1322.0,9560.907494868743,1566.035956581383,690.3411872793632
1324.0,5626.294875697624,846.0311060788597,1067.0829486008097
1326.0,1963.739817013007,1066.1312707025097,525.9087650298118
1328.0,5403.698508171546,919.1883710391131,169.98444136064063
1330.0,3766.7696784951004,727.4035998734167,894.2767660775296
1332.0,3408.9846679112175,1109.0141113044933,1065.1960013785076
1334.0,4277.552521788802,1089.1939861109342,713.9456631555842
1336.0,8091.877355018128,619.4507711714133,653.4432972450387
1338.0,5494.627342781697,1007.9059537612446,865.3601478164727
1340.0,10492.07944914176,1155.1610698705979,501.11060847739304
1342.0,7756.275600981119,1650.2227945976495,1180.3622022747788
1344.0,34518.66151453049,5763.693530721657,4909.573898894699
1346.0,28191.87330454517,3291.1852273333716,3472.986294422469
1348.0,6922.4607198211725,605.951541704673,1168.9234201318204
1350.0,6629.91976162414,1812.869327122177,1930.2526824373383
1352.0,5891.419976859405,2530.0294736907126,1855.349817995913
1354.0,3075.85140315139,1790.7220144905655,1192.5127422939945
1356.0,1352.7042453664942,380.26691130011983,1450.3085379423592
1358.0,3566.3102949963236,1753.9860345762772,744.9364732872639
1360.0,8964.33248085177,2786.828384812404,1033.4219051605908
1362.0,8002.667512577872,2621.309795179178,1128.5892236786476
1364.0,14490.406098993817,1180.5200035588273,1063.9750085222288
1366.0,5339.995272177371,1316.1169013395483,581.4310210769363
1368.0,3153.8074653383946,2955.576817594769,1286.040300841646
1370.0,1791.5889457077958,2266.8881546679227,1121.9144736866838
1372.0,3547.309592841465,376.6744006235679,1091.540863308984
1374.0,5673.124686502998,572.887783799953,1167.643983334953
1376.0,4908.451375362825,271.23133946550035,1220.4365040070784
1378.0,4737.1492072105375,1090.6295950731585,745.6531342322405
1380.0,9287.276656283637,1827.340482220395,1170.643188699328
1382.0,7167.976412782488,2539.519488531437,1696.6918345901806
1384.0,910.9679820668663,1852.125857235525,793.5881119320279
1386.0,2089.9063932213935,858.4828402790203,115.47309832622474
1388.0,4571.124694968061,1187.0374659165807,661.7009636194013
1390.0,11205.954501822858,690.8385024280078,1151.781094107188
1392.0,12877.124834961758,1989.557005262241,818.1381882168275
1394.0,51532.105092135695,7601.914452902744,5008.284851232875
1396.0,35311.27629333686,4155.34755453265,3575.0479415729496
1398.0,7236.39095165881,955.2036705399437,1011.1190496209521
1400.0,5032.58287322581,223.78420770731424,859.3682732904629
1402.0,3488.6002859174787,519.7356008652574,255.20193505949408
1404.0,19423.423771843056,1582.8256022975684,3412.4386738814196
1406.0,18453.483029862637,1736.3989242951047,2946.4836263738443
1408.0,8463.188775852172,1159.6409437360328,717.8358565319505
1410.0,4231.93363737735,524.2528048393102,1274.3484632318325
1412.0,2245.658024180527,1433.1085393278147,1137.268556634592
1414.0,2662.821124692248,1130.6614295786358,208.25989803781516
1416.0,3494.5464474244454,1247.9163531108347,510.0446305948393
1418.0,2878.580765555963,1299.8355747200305,181.54002549009084
1420.0,10280.650773601103,1020.7801871051348,114.92750981633702
1422.0,1914.4191262322518,639.7743428645008,1016.70019159002
1424.0,2984.4668446985784,921.3312347152796,1374.0007109878227
1426.0,1710.014822947753,770.9451621709599,348.7795031568276
1428.0,7957.518981450389,886.6367515841042,1445.2928935780317
1430.0,13159.45972286648,2310.0765223788226,888.5450037581247
1432.0,8801.639832951721,2424.725752411698,837.6063764227996
1434.0,8031.014615345101,1267.2930209850063,584.286687142795
1436.0,4262.237768687455,1385.8401884606337,479.49918105023175
1438.0,6054.674831789819,1391.9032491427574,1400.29835843779
1440.0,5191.594759443467,496.8572268693738,1525.524562667765
1442.0,7146.864568644894,2273.592194922707,1709.622140868271
1444.0,21545.205229093215,2805.9199538873663,3348.3434017924365
1446.0,12129.46834591858,2205.3168540522433,4805.634564443224
1448.0,6934.032690182601,2656.3481574231364,4680.831228801907
1450.0,4761.510472769375,1483.4184382615306,2120.4288033644634
1452.0,3951.9807052887777,1634.3141171876775,3970.9988115792044
1454.0,7269.384887145483,1910.3296962134998,5916.542385665499
1456.0,4037.265637797175,197.35638135283466,854.4942063249164
1458.0,3274.1066652460804,915.5392083168329,2809.310160515387
1460.0,2345.7781097869038,973.5271768983853,4399.167241258922
1462.0,10822.677901920855,518.6234436093584,1169.5630622054546
1464.0,15238.269138419793,504.9699782899201,1326.66284796709
1466.0,6520.163638199628,1017.9658722602452,1545.0455738054395
1468.0,3070.369786701518,1825.4735185968802,383.196655607188
1470.0,2820.145161147682,828.0380568537277,806.6736678858798
1472.0,1822.8123194848772,867.3195346025864,354.2468217875872
1474.0,4863.792056865011,1029.1217716971992,646.4863055091797
1476.0,6094.1082051372305,178.39072616159967,674.0783974063688
1478.0,2996.8637714933207,991.6162536416545,397.0304489154041
1480.0,1686.2344626239278,1146.176469981094,1070.6318224808185
1482.0,3423.827660763969,405.1078512072564,298.7227418135331
1484.0,1266.5982010542778,969.4337869109911,346.0920675352642
1486.0,2274.9967168622165,1396.333548789071,510.8692850302261
1488.0,2939.000147480282,1467.1569920139036,324.3967683109864
1490.0,3172.0865150638115,764.1465922957336,364.3291312707876
1492.0,7710.9199429550235,5083.781828527387,2213.8555731788038
1494.0,22945.322457609196,7636.182887314078,3498.620369247604
1496.0,11363.285017337079,1301.335562141555,659.3505076276042
1498.0,6953.797677125203,776.3091049085225,529.6518480726654
1500.0,10255.722769394195,1362.6168848555365,842.0625199157471
1502.0,5498.316244527889,2303.345913630945,1565.28206881427
1504.0,5615.529325532995,2022.3258261167207,1598.519180632006
1506.0,3180.3546818941627,1980.2936105819447,1229.1710816120012
1508.0,5277.48084877462,1240.2278263769583,292.91699557881134
1510.0,3999.578445566029,694.1564779138329,308.99163533095214
1512.0,5206.8379916688145,485.95819575883456,722.0917380074646
1514.0,4512.754490130358,1612.66152982513,822.8118689550375
1516.0,4363.17317972054,1095.7561801296001,622.3295489053994
1518.0,2871.1094389937302,1332.669367693915,596.7447478647426
1520.0,6063.381824116238,167.44992012713445,1086.0933959068307
1522.0,1810.8979325210532,1082.0886761759969,722.6017447110195
1524.0,3436.294920672285,521.0646133148329,295.5303514511913
1526.0,4478.08148665136,935.1418351382182,324.9474326928708
1528.0,3053.194544900371,1080.8301166998094,830.2690357032121
1530.0,3543.5357012363525,2377.8461976246613,1428.98590385114
1532.0,6514.9992169285015,1696.6044841734915,757.5331371718743
1534.0,5718.507194573177,868.2768628234032,437.6917177071331
1536.0,5608.536483436158,424.11863708367355,878.4469735427849
1538.0,2725.019878162794,804.4527188740951,766.6395212117113
1540.0,5672.352665342213,700.3853669533387,682.912246500346
1542.0,11535.44000651901,1082.3642456927637,986.0800716870875
1544.0,20364.098966687583,1880.5109376265566,1552.6228673667613
1546.0,4131.457890567494,918.2589839490875,516.2073022461568
1548.0,4149.810911432172,469.15144983633957,644.1713655983247
1550.0,5969.312034949711,965.7984776762388,734.4153325793667
1552.0,3197.791262930484,2535.615379403326,1380.149966207781
1554.0,7035.224365216148,1846.5927871507488,1160.3392865094459
1556.0,4848.471891625781,1202.0807977219258,946.7415213858812
1558.0,4734.531909530829,728.5462404959761,1286.4190603043971
1560.0,3331.229545161342,637.3099946222314,255.86532892672332
1562.0,4861.773472495929,1177.3050674321094,774.9264501569103
1564.0,9915.93573208303,853.8990736631658,648.7721237518718
1566.0,16198.654713929996,2224.417745602128,218.43298319183097
1568.0,9554.73957340733,1611.4712386772817,417.371661162677
1570.0,2121.87128589594,666.5547232547714,901.6509073356178
1572.0,5461.670878298964,318.03589004922065,600.5228326530105
1574.0,5617.412118591886,1704.5951814517873,556.6190229842601
1576.0,3222.848420947006,1613.1949735287762,567.5862517993035
1578.0,3741.4094413407292,567.3186224415633,541.4876798630412
1580.0,5278.083372995243,1718.4746294363774,562.4287386557639
1582.0,5436.000371763549,904.4674959801672,242.99773342104874
1584.0,3554.151039865971,334.94972156635214,221.70154178972734
1586.0,2640.475436663777,585.5221875874844,763.6653622455897
1588.0,3933.074379930773,1703.4288516974634,960.9884418404049
1590.0,3371.047474125411,1375.6577003558514,633.5405015220847
1592.0,26526.70245861918,3001.215139465606,2448.3979370939737
1594.0,33749.28673867793,3551.596681069232,3713.7443217684336
1596.0,13328.566929112054,1499.47905308683,2020.175990145908
1598.0,10990.030968452533,1424.5713669196514,1059.1014884753477
1600.0,10555.991464800652,1337.4161568620398,768.9960868476151
1602.0,5583.440070491235,1878.054071501211,514.842354232257
1604.0,7276.13180631647,2391.977556006799,283.5004344784823
1606.0,6298.004972060338,1226.0467921286715,644.9396281842583
1608.0,11574.291916800343,134.79690887259142,924.1924067506454
1610.0,8188.828893934903,997.4497684709403,505.46560625427765
1612.0,4627.2863247163905,730.4807294374999,360.94862093804693
1614.0,1860.9135288523128,1497.2645803078628,384.06258487044124
1616.0,2392.364624398625,1001.0720775556285,151.2902313049016
1618.0,7562.0664535337655,196.99242619360794,248.66580294482617
1620.0,7712.930729688248,673.5168799569477,458.4594752358107
1622.0,7638.802261712051,1693.9676744937037,621.1140059662099
1624.0,3933.4172780463186,2120.452356261461,641.36169003465
1626.0,5544.876164756199,1124.8571815147293,401.13723071954695
1628.0,8562.452303627606,1642.7772627819063,922.7214943833014
1630.0,7304.008442357361,1118.7709489232145,583.2293114769403
1632.0,11198.233362835343,1231.7619957599711,869.8970934564991
1634.0,7293.190826007938,1419.6575682862754,591.1006421857859
1636.0,4856.283791430445,1599.024730822785,1548.0132438231594
1638.0,2579.0741383117984,1144.8336265818268,984.8695945145296
1640.0,7053.539237285182,1249.406642959147,1114.0842204290602
1642.0,16877.35191974289,5082.474762005979,2673.4665805447635
1644.0,14106.63168387803,5201.629813111685,1815.6176771499331
1646.0,7768.277894670595,476.4344512954398,717.7234286080345
1648.0,5176.461811884884,1093.8372684876354,1304.269852734687
1650.0,7567.547643703124,451.7267832986206,1150.6564136365241
1652.0,6036.8693633834355,1152.087296984731,992.7696343147264
1654.0,9494.241140871101,1921.046148417949,822.0052320155609
1656.0,11204.637102383205,2437.146619300434,798.8340206758011
1658.0,2873.4705925391413,1096.092958043083,752.9775417338262
1660.0,1401.857092969821,708.5888471563645,777.6827614662601
1662.0,3501.28017328409,22.085770180254354,612.9521147728319
1664.0,8117.418645365272,237.03925704468588,363.94261413405593
1666.0,11609.276431149314,229.47305079193924,506.96880772369855
1668.0,8557.083204990191,1013.2716201879177,176.11812571026647
1670.0,4678.466796842408,1309.8113582085737,327.8412362511144
1672.0,4112.785271617673,582.709733111999,603.5353811400861
1674.0,4137.876243430856,186.9771016012199,423.9678321032748
1676.0,6462.334417063494,640.7323343412141,165.45200982972955
1678.0,2417.954014536789,1101.241238695181,825.7746126142846
1680.0,6481.463189005973,2030.9422879100475,1497.734259237649
1682.0,4410.432380107339,1471.4873883853768,1355.5487378850385
1684.0,3753.7754925495806,697.9510500425043,724.8174486693741
1686.0,4009.3340173998304,434.7511983327998,131.87679378725767
1688.0,11405.749199088732,845.7658317199932,231.5572951233694
1690.0,18834.613066044403,1062.9968411906355,798.027681077587
1692.0,31663.8124144389,4359.314762347907,310.6419902283714
1694.0,10676.165796822075,3508.769731107591,835.8375237539744
1696.0,4822.067501741502,1072.8383548468662,712.3204717578412
1698.0,1381.3575688111675,368.2147778174113,312.69034779477573
1700.0,2889.792514727811,1191.3605809367768,919.5127248422613
1702.0,9590.38295153984,1814.917991916302,897.2072112636573
1704.0,5819.352358060379,222.85416284639737,281.4802796849202
1706.0,3429.056051129989,749.1734136662808,688.1942153281476
1708.0,6091.181309822824,264.756598792283,542.219192603538
1710.0,3381.0202391701755,1000.3739961037297,693.9137307294525
1712.0,4781.516001276394,1152.7950232869753,868.1880663030242
1714.0,5558.215274875373,870.2971593050084,794.2212964213614
1716.0,6960.8441958823705,1386.6663919746816,1099.9276705608597
1718.0,3007.884700171995,1035.879220855581,416.15154893954264
1720.0,3096.4730238570605,99.45594673388705,575.6318727416583
1722.0,6464.081687984485,471.04962349651595,879.1492191954627
1724.0,6682.860769641198,425.6017379085269,1237.9644450159958
1726.0,7002.186896719898,601.4668196111403,760.9888645931921
1728.0,5458.384891007772,1789.8397250206922,561.1332478386336
1730.0,5912.283675216592,1575.0568194436303,648.3184146989505
1732.0,10182.70183123504,512.5080856284877,440.96176169230836
1734.0,5042.886888239931,575.6700256237651,578.1329487042691
1736.0,939.5047526901917,953.5151052947708,464.4402082305376
1738.0,1400.5199876006584,105.90757158444582,885.2963613895165
1740.0,1147.8786340913878,1956.7049725217175,734.5847010779781
1742.0,23720.157174632346,4142.902689922135,3603.6348821509487
1744.0,22143.364118358153,3647.3963325437526,3258.2448108193717
1746.0,6165.807350667605,1312.2526268511062,638.0644612666345
1748.0,1389.6605440651479,1447.9715821776363,252.93046286890774
1750.0,6877.1983600185185,348.2937030896426,519.9789612996915
1752.0,9674.057280594241,603.3491280685238,146.96845355864667
1754.0,6412.403657436151,487.27027323905776,261.52284809768804
1756.0,1497.5350021610361,625.4522117711258,553.040605790769
1758.0,4608.799404715772,337.2254383003333,702.8957960444579
1760.0,4905.57160482466,396.94056942020353,350.8827166369762
1762.0,9334.012948893233,221.33735742703055,133.39333405073373
1764.0,9369.399172661002,1002.1423460383037,462.8770476576236
1766.0,10473.782514243927,1187.8225614996675,970.5996787640063
1768.0,15366.754442691386,336.0778188869749,465.6546727503879
1770.0,11533.608024470559,1292.2649887612408,238.781489105909
1772.0,4038.0603518698485,836.883326575577,450.19163026039365
1774.0,7746.4449581006575,311.6161315524196,150.31309447593512
1776.0,9308.382115554637,536.2991474324785,1136.5565434649436
1778.0,19146.12979911233,609.910497327105,2008.306254972307
1780.0,21352.45505055417,424.8271009519287,1318.6214785583102
1782.0,12828.12049278086,894.022458923864,1020.3338603387364
1784.0,2830.371866125202,1221.1952486295736,1267.253074406585
1786.0,5517.558521464742,1581.9756380718095,1534.238421275326
1788.0,21766.581550370673,2425.5840123331727,1348.2418805459688
1790.0,31929.576448191212,2715.9745803259525,2335.0563079853955
1792.0,50643.08308008757,3417.1513127344006,4743.664782297093
1794.0,27516.294330750887,3161.26855341391,3291.3947608558688
1796.0,4628.23056388943,1251.1220249778853,722.925494920563
1798.0,3230.1515644010196,1061.0845306941853,425.8454761783301
1800.0,3345.200938182668,586.787323677668,462.2273471272492
1802.0,6887.848924849021,326.6111755390517,618.0346515053109
1804.0,3918.404246682589,1084.3799473070708,812.86058640238
1806.0,8298.253623185685,1237.8780314202354,1095.967849241052
1808.0,5063.475476454442,534.0350086343523,943.3599287406548
1810.0,3687.715034655226,982.1513655527982,713.7175691228882
1812.0,1246.8180693766274,694.8968345012911,959.9413631372804
1814.0,3921.4917773202164,982.4678679465601,913.6613547601962
1816.0,7385.2415441767,955.3751493960733,806.2401220295272
1818.0,4103.874457311183,269.1849269769278,314.9182223320082
1820.0,3834.8522762366506,786.2365430545227,642.5066795961446
1822.0,1822.8718681084924,922.2637442012234,746.6234556130007
1824.0,7281.374328417039,658.1097036326483,716.5340512014413
1826.0,11160.164533936339,688.730652759976,681.4935031360608
1828.0,7099.821886018407,1259.3069460040817,1057.5729664730043
1830.0,3652.667248238167,845.3971515885211,303.2560394640913
1832.0,3246.6184051499026,873.825417220878,349.3567227950663
1834.0,5479.991848174832,1012.9195631882181,153.2906860673436
1836.0,8098.493894632626,445.1794875272684,493.7923401198797
1838.0,5368.703062255377,823.0716693673746,731.2456102667327
1840.0,14439.561602685155,1921.8698299351302,754.1954693896666
1842.0,31710.321207198554,3723.3332112140843,2738.37382538549
1844.0,17864.517544402574,2056.2828627946324,1773.6664485940496
1846.0,6929.343436858972,188.3470107854957,591.0678390076192
1848.0,1614.5506125271552,741.3323686749108,305.341416506397
1850.0,4898.26243559894,809.4507529224035,585.5681345920852
1852.0,7699.296524512147,638.8267364184615,962.7821708575881
1854.0,3769.5659217808393,728.6440351128307,490.2575404579992
1856.0,5423.904615432738,1113.4106613840104,837.9525953948104
1858.0,4850.262382481659,737.0964811216112,853.9597733417215
1860.0,4084.3733000989923,216.4274063754346,373.1735738597487
1862.0,3527.4378059788796,195.93369584004108,269.0252501606753
1864.0,2845.230788119681,483.9819495426815,314.2948890955312
1866.0,8635.810018058604,1034.4213983562834,220.31141207280757
1868.0,18572.70180497044,774.0656780793055,479.0269135897618
1870.0,13303.721059449288,805.6232475468476,460.708954861282
1872.0,2866.858232563974,563.3516874105965,406.9891846136404
1874.0,6485.68842511388,621.7082493390191,594.388097521567
1876.0,10622.639439724902,1493.1163464821927,391.44884343604537
1878.0,21752.15353202474,2387.3466502109395,1503.405232473827
1880.0,21092.944796619362,1075.3564708672484,1180.5516411544932
1882.0,9126.244689052546,183.91651785034034,213.47836608981103
1884.0,6424.509420050413,744.2300340087482,632.6722917922332
1886.0,5051.367308083835,823.6474718912743,723.066420324733
1888.0,10063.703228610175,1257.1482687146852,767.8305493874489
1890.0,6703.180660430695,1538.795716734446,1439.267077287589
1892.0,15039.848903720784,4901.487476735637,2872.958301490832
1894.0,7188.5498531958365,2320.305285074291,1399.6519941382767
1896.0,3321.258860380691,624.9338970580769,401.3421554756779
1898.0,4236.70793312002,1109.3068418891016,871.5667756330898
1900.0,6947.780927040397,1753.8535797578259,1077.4098956983023
1902.0,8000.0835465267855,1267.9387513506038,694.8693041257918
